#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ADRA2A	PEAR1	9606.ENSP00000280155	9606.ENSP00000344465	0	0	0	0	0.074	0	0	0.544	0.559
ADRA2A	C2CD4B	9606.ENSP00000280155	9606.ENSP00000369755	0	0	0	0	0.042	0	0	0.570	0.570
ADRA2A	GNG7	9606.ENSP00000280155	9606.ENSP00000371594	0	0	0	0	0.064	0.120	0.500	0.375	0.708
AFAP1L1	MMRN2	9606.ENSP00000296721	9606.ENSP00000361097	0	0	0	0	0.311	0	0	0.204	0.428
AK5	SEC61A1	9606.ENSP00000346577	9606.ENSP00000243253	0.061	0	0	0	0.487	0	0	0.164	0.562
AK5	PDE7B	9606.ENSP00000346577	9606.ENSP00000310661	0	0	0	0	0.056	0	0.650	0.138	0.690
AK5	PDE2A	9606.ENSP00000346577	9606.ENSP00000334910	0	0	0	0	0.072	0	0.650	0.081	0.675
AK5	PNMA2	9606.ENSP00000346577	9606.ENSP00000429344	0	0	0	0	0.102	0	0	0.417	0.454
AK5	PDE3A	9606.ENSP00000346577	9606.ENSP00000351957	0	0	0	0	0	0	0.650	0.107	0.674
AK5	ENTPD1	9606.ENSP00000346577	9606.ENSP00000360250	0	0	0	0	0.055	0	0.675	0.072	0.690
AK5	PDE1C	9606.ENSP00000346577	9606.ENSP00000379496	0	0	0	0	0.121	0	0.650	0.081	0.692
AK5	PDE1A	9606.ENSP00000346577	9606.ENSP00000410309	0	0	0	0	0.151	0	0.650	0.081	0.703
AKAP12	HSPA12B	9606.ENSP00000384537	9606.ENSP00000254963	0	0	0	0	0.053	0.625	0	0.415	0.774
AKAP12	MCAM	9606.ENSP00000384537	9606.ENSP00000264036	0	0	0	0	0.186	0	0.400	0.091	0.517
AKAP12	EGR3	9606.ENSP00000384537	9606.ENSP00000318057	0	0	0	0	0.049	0	0	0.395	0.400
AKAP12	CAV1	9606.ENSP00000384537	9606.ENSP00000339191	0	0	0	0	0.180	0.127	0.400	0.236	0.627
ALDH1A2	TPI1	9606.ENSP00000249750	9606.ENSP00000229270	0.057	0	0	0	0.069	0.095	0.286	0.201	0.464
ALDH1A2	HOXD3	9606.ENSP00000249750	9606.ENSP00000386498	0	0	0	0	0.060	0	0	0.388	0.400
ALDH1A2	MEIS2	9606.ENSP00000249750	9606.ENSP00000453793	0	0	0	0	0.071	0.071	0	0.362	0.402
ALDH1A2	GAPDH	9606.ENSP00000249750	9606.ENSP00000380070	0	0	0	0	0.088	0	0	0.381	0.411
ALDH1A2	GLI2	9606.ENSP00000249750	9606.ENSP00000390436	0	0	0	0	0.055	0.071	0	0.444	0.470
ALDH1A2	TAL1	9606.ENSP00000249750	9606.ENSP00000294339	0	0	0	0	0.059	0	0	0.474	0.484
ALDH1A2	AOX1	9606.ENSP00000249750	9606.ENSP00000363832	0	0	0	0	0.112	0	0.900	0.360	0.938
ALX4	GLI1	9606.ENSP00000498217	9606.ENSP00000228682	0	0	0	0	0.049	0.071	0	0.471	0.491
ALX4	TP63	9606.ENSP00000498217	9606.ENSP00000264731	0	0	0	0	0.044	0	0	0.454	0.455
ALX4	GLI2	9606.ENSP00000498217	9606.ENSP00000390436	0	0	0	0	0.068	0.071	0	0.511	0.540
ALX4	HOXA3	9606.ENSP00000498217	9606.ENSP00000484411	0	0	0	0.579	0.042	0.230	0	0.401	0.520
ALX4	COL17A1	9606.ENSP00000498217	9606.ENSP00000497653	0	0	0	0	0.047	0	0	0.398	0.402
ANGPT4	NGFR	9606.ENSP00000371347	9606.ENSP00000172229	0	0	0	0	0	0	0.650	0.090	0.668
ANGPT4	ANGPTL1	9606.ENSP00000371347	9606.ENSP00000234816	0	0	0.105	0.751	0	0	0	0.507	0.540
ANGPT4	FLT4	9606.ENSP00000371347	9606.ENSP00000261937	0	0	0	0	0.080	0.115	0.650	0.362	0.794
ANGPT4	KDR	9606.ENSP00000371347	9606.ENSP00000263923	0	0	0	0	0.062	0.115	0.650	0.581	0.862
ANGPT4	FLT1	9606.ENSP00000371347	9606.ENSP00000282397	0	0	0	0	0.062	0.115	0.650	0.360	0.789
ANGPT4	TIE1	9606.ENSP00000371347	9606.ENSP00000361554	0	0	0	0	0.102	0.362	0	0.942	0.963
ANGPT4	HSPG2	9606.ENSP00000371347	9606.ENSP00000363827	0	0	0	0	0.047	0	0	0.433	0.437
ANGPT4	EDNRB	9606.ENSP00000371347	9606.ENSP00000366416	0	0	0	0	0	0	0	0.463	0.463
ANGPT4	TEK	9606.ENSP00000371347	9606.ENSP00000369375	0	0	0	0	0.126	0.582	0.900	0.995	0.999
ANGPT4	VEGFC	9606.ENSP00000371347	9606.ENSP00000480043	0	0	0	0	0	0	0	0.401	0.401
ANGPTL1	HSPG2	9606.ENSP00000234816	9606.ENSP00000363827	0	0	0	0	0.052	0	0	0.436	0.443
ANGPTL1	FLT1	9606.ENSP00000234816	9606.ENSP00000282397	0	0	0	0	0.060	0.115	0	0.410	0.467
ANGPTL1	OGN	9606.ENSP00000234816	9606.ENSP00000364711	0	0	0	0	0.345	0	0	0.225	0.471
ANGPTL1	EDNRB	9606.ENSP00000234816	9606.ENSP00000366416	0	0	0	0	0.063	0	0	0.462	0.474
ANGPTL1	TIE1	9606.ENSP00000234816	9606.ENSP00000361554	0	0	0	0	0.072	0.115	0	0.699	0.732
ANGPTL1	TEK	9606.ENSP00000234816	9606.ENSP00000369375	0	0	0	0	0.092	0.115	0	0.846	0.866
ANGPTL7	TIE1	9606.ENSP00000366015	9606.ENSP00000361554	0	0	0	0	0.101	0.136	0	0.382	0.479
ANGPTL7	TEK	9606.ENSP00000366015	9606.ENSP00000369375	0	0	0	0	0.103	0.136	0	0.545	0.617
ANK2	PKD2	9606.ENSP00000349588	9606.ENSP00000237596	0	0	0	0	0.049	0.048	0	0.409	0.418
ANK2	ARAP3	9606.ENSP00000349588	9606.ENSP00000239440	0	0	0	0	0	0	0	0.576	0.576
ANK2	JAG1	9606.ENSP00000349588	9606.ENSP00000254958	0	0	0	0	0.064	0.098	0	0.575	0.610
ANK2	CHL1	9606.ENSP00000349588	9606.ENSP00000256509	0	0	0	0	0.141	0.394	0	0.344	0.629
ANK2	CASQ2	9606.ENSP00000349588	9606.ENSP00000261448	0	0	0	0	0.094	0.098	0	0.507	0.562
ANK2	NRXN2	9606.ENSP00000349588	9606.ENSP00000265459	0	0	0	0	0.169	0.047	0	0.327	0.421
ANK2	CACNA1C	9606.ENSP00000349588	9606.ENSP00000266376	0	0	0	0	0.117	0.061	0	0.589	0.630
ANK2	SCN2B	9606.ENSP00000349588	9606.ENSP00000278947	0	0	0	0	0.109	0	0.500	0.324	0.672
ANK2	MAP1B	9606.ENSP00000349588	9606.ENSP00000296755	0	0	0	0	0.227	0.073	0	0.593	0.683
ANK2	TAC1	9606.ENSP00000349588	9606.ENSP00000321106	0	0	0	0	0.109	0	0	0.607	0.634
ANK2	SCN4B	9606.ENSP00000349588	9606.ENSP00000322460	0	0	0	0	0.149	0	0.500	0.703	0.862
ANK2	EHD3	9606.ENSP00000349588	9606.ENSP00000327116	0	0	0	0	0.072	0.301	0	0.238	0.463
ANK2	CAV1	9606.ENSP00000349588	9606.ENSP00000339191	0	0	0	0	0.091	0	0	0.489	0.516
ANK2	TRPC6	9606.ENSP00000349588	9606.ENSP00000340913	0	0	0	0	0.049	0	0	0.712	0.714
ANK2	CACNA2D1	9606.ENSP00000349588	9606.ENSP00000349320	0	0	0	0	0.192	0	0	0.306	0.415
ANK2	SNCA	9606.ENSP00000349588	9606.ENSP00000500990	0	0	0	0	0.067	0	0	0.398	0.414
ANK2	CACNA1G	9606.ENSP00000349588	9606.ENSP00000352011	0	0	0	0	0.108	0	0	0.428	0.468
ANK2	SCN7A	9606.ENSP00000349588	9606.ENSP00000496114	0	0	0	0	0.084	0.071	0.500	0.059	0.546
ANK2	DLG2	9606.ENSP00000349588	9606.ENSP00000365272	0	0	0	0	0.120	0.098	0	0.482	0.553
ANK2	TRPC3	9606.ENSP00000349588	9606.ENSP00000368966	0	0	0	0	0.084	0	0	0.592	0.610
ANK2	SCN11A	9606.ENSP00000349588	9606.ENSP00000499569	0	0	0	0	0.055	0.061	0.500	0.266	0.630
ANK2	GAPDH	9606.ENSP00000349588	9606.ENSP00000380070	0	0	0	0	0.057	0.084	0	0.633	0.655
ANK2	TRPC4	9606.ENSP00000349588	9606.ENSP00000486109	0	0	0	0	0.080	0	0	0.736	0.747
ANK2	TRPC1	9606.ENSP00000349588	9606.ENSP00000419313	0	0	0	0	0.080	0	0	0.764	0.773
AOX1	INMT	9606.ENSP00000363832	9606.ENSP00000013222	0	0	0	0	0.093	0	0	0.587	0.609
AOX1	MOCS1	9606.ENSP00000363832	9606.ENSP00000344794	0	0	0	0	0.075	0	0	0.961	0.962
APLNR	GNG11	9606.ENSP00000475344	9606.ENSP00000248564	0	0	0	0	0.045	0.120	0.900	0.151	0.919
APLNR	DLL4	9606.ENSP00000475344	9606.ENSP00000249749	0	0	0	0	0.156	0.049	0	0.397	0.474
APLNR	PLVAP	9606.ENSP00000475344	9606.ENSP00000252590	0	0	0	0	0.200	0.049	0	0.466	0.558
APLNR	HTR2B	9606.ENSP00000475344	9606.ENSP00000258400	0	0	0	0.585	0.044	0	0	0.408	0.409
APLNR	VWF	9606.ENSP00000475344	9606.ENSP00000261405	0	0	0	0	0.263	0	0	0.315	0.474
APLNR	KDR	9606.ENSP00000475344	9606.ENSP00000263923	0	0	0	0	0.339	0	0	0.468	0.633
APLNR	EMCN	9606.ENSP00000475344	9606.ENSP00000296420	0	0	0	0	0.252	0	0	0.410	0.540
APLNR	SOX17	9606.ENSP00000475344	9606.ENSP00000297316	0	0	0	0	0.221	0	0	0.350	0.472
APLNR	NOS3	9606.ENSP00000475344	9606.ENSP00000297494	0	0	0	0	0.117	0	0	0.424	0.470
APLNR	NPY2R	9606.ENSP00000475344	9606.ENSP00000332591	0	0	0	0.623	0.086	0	0.500	0.062	0.533
APLNR	GJA4	9606.ENSP00000475344	9606.ENSP00000343676	0	0	0	0	0.418	0	0	0.401	0.636
APLNR	TEK	9606.ENSP00000475344	9606.ENSP00000369375	0	0	0	0	0.198	0	0	0.391	0.491
APLNR	GNG7	9606.ENSP00000475344	9606.ENSP00000371594	0	0	0	0	0.074	0.120	0.900	0.087	0.915
APLNR	CLDN5	9606.ENSP00000475344	9606.ENSP00000385477	0	0	0	0	0.295	0	0	0.211	0.420
APLNR	PENK	9606.ENSP00000475344	9606.ENSP00000400894	0	0	0	0	0.109	0	0.500	0.122	0.575
APLNR	PECAM1	9606.ENSP00000475344	9606.ENSP00000457421	0	0	0	0	0.105	0.091	0	0.418	0.485
APLNR	AVPR2	9606.ENSP00000475344	9606.ENSP00000496396	0	0	0	0.616	0	0	0	0.478	0.478
APLNR	CDH5	9606.ENSP00000475344	9606.ENSP00000497290	0	0	0	0	0.351	0	0	0.454	0.630
APOD	FGF7	9606.ENSP00000345179	9606.ENSP00000267843	0	0	0	0	0.084	0	0	0.453	0.477
APOD	LEPR	9606.ENSP00000345179	9606.ENSP00000330393	0	0	0	0	0	0.095	0	0.643	0.663
APOD	SPARCL1	9606.ENSP00000345179	9606.ENSP00000414856	0	0	0	0	0.322	0	0	0.219	0.448
APOD	GSN	9606.ENSP00000345179	9606.ENSP00000362924	0	0	0	0	0.075	0	0	0.557	0.573
APOLD1	FGF2	9606.ENSP00000324277	9606.ENSP00000264498	0	0	0	0	0.050	0	0	0.447	0.452
APOLD1	COL4A2	9606.ENSP00000324277	9606.ENSP00000353654	0	0	0	0	0.068	0.074	0	0.368	0.407
AQP1	PLVAP	9606.ENSP00000311165	9606.ENSP00000252590	0	0	0	0	0.289	0.109	0	0.193	0.444
AQP1	VWF	9606.ENSP00000311165	9606.ENSP00000261405	0	0	0	0	0.383	0	0	0.243	0.513
AQP1	PECAM1	9606.ENSP00000311165	9606.ENSP00000457421	0	0	0	0	0.138	0.094	0	0.345	0.444
AQP1	GAPDH	9606.ENSP00000311165	9606.ENSP00000380070	0	0	0	0	0.063	0.051	0	0.430	0.449
AQP1	CLDN5	9606.ENSP00000311165	9606.ENSP00000385477	0	0	0	0	0.304	0.079	0	0.312	0.520
ARHGAP24	CAV1	9606.ENSP00000378611	9606.ENSP00000339191	0	0	0	0	0	0	0	0.524	0.524
ARHGAP24	TRPC6	9606.ENSP00000378611	9606.ENSP00000340913	0	0	0	0	0.066	0	0	0.475	0.488
ARHGAP24	SYNPO	9606.ENSP00000378611	9606.ENSP00000377789	0	0	0	0	0.080	0	0	0.419	0.443
ARHGAP24	PECAM1	9606.ENSP00000378611	9606.ENSP00000457421	0	0	0	0	0.068	0	0	0.531	0.544
ARHGAP6	EFEMP1	9606.ENSP00000338967	9606.ENSP00000378058	0	0	0	0	0.042	0.058	0	0.400	0.411
ARHGAP6	SPARCL1	9606.ENSP00000338967	9606.ENSP00000414856	0	0	0	0	0.060	0	0	0.405	0.417
ARHGEF15	EFNB3	9606.ENSP00000355026	9606.ENSP00000226091	0	0	0	0	0.056	0	0	0.627	0.632
ARHGEF15	SEMA3G	9606.ENSP00000355026	9606.ENSP00000231721	0	0	0	0	0.256	0	0	0.489	0.603
ARHGEF15	SCARF1	9606.ENSP00000355026	9606.ENSP00000263071	0	0	0	0	0.150	0	0	0.412	0.479
ARHGEF15	BTBD11	9606.ENSP00000355026	9606.ENSP00000280758	0	0	0	0	0	0	0	0.440	0.440
ARHGEF15	FGD5	9606.ENSP00000355026	9606.ENSP00000285046	0	0	0	0	0.283	0	0	0.504	0.629
ARHGEF15	MEOX1	9606.ENSP00000355026	9606.ENSP00000321684	0	0	0	0	0.060	0	0	0.469	0.479
ARHGEF15	POU6F1	9606.ENSP00000355026	9606.ENSP00000330190	0	0	0	0	0.048	0	0	0.455	0.458
ARHGEF15	EFNB2	9606.ENSP00000355026	9606.ENSP00000493716	0	0	0	0	0.044	0	0	0.601	0.602
ARMCX4	CACHD1	9606.ENSP00000404304	9606.ENSP00000290039	0	0	0	0	0.049	0	0	0.502	0.506
ARRDC4	HECW2	9606.ENSP00000268042	9606.ENSP00000260983	0	0	0	0	0.042	0.269	0	0.367	0.518
ATIC	TPI1	9606.ENSP00000236959	9606.ENSP00000229270	0	0	0	0	0.103	0	0	0.491	0.524
ATIC	CDA	9606.ENSP00000236959	9606.ENSP00000364212	0	0	0	0	0	0	0	0.403	0.403
ATIC	GAPDH	9606.ENSP00000236959	9606.ENSP00000380070	0	0	0	0	0.103	0	0	0.402	0.441
ATIC	DMGDH	9606.ENSP00000236959	9606.ENSP00000255189	0	0	0	0	0.201	0	0	0.413	0.511
ATIC	H6PD	9606.ENSP00000236959	9606.ENSP00000473348	0.052	0	0	0	0.042	0.288	0	0.377	0.543
ATIC	CARS1	9606.ENSP00000236959	9606.ENSP00000369897	0.103	0	0	0	0.057	0.073	0.500	0.410	0.726
ATIC	ENTPD1	9606.ENSP00000236959	9606.ENSP00000360250	0	0	0	0	0	0	0.900	0.224	0.919
ATP1A2	SLC17A7	9606.ENSP00000354490	9606.ENSP00000221485	0	0	0	0	0.158	0	0	0.435	0.504
ATP1A2	ATP1B2	9606.ENSP00000354490	9606.ENSP00000250111	0	0	0	0	0.256	0.299	0.900	0.887	0.993
ATP1A2	CASQ2	9606.ENSP00000354490	9606.ENSP00000261448	0	0.047	0	0	0.393	0.071	0	0.351	0.605
ATP1A2	SCN4B	9606.ENSP00000354490	9606.ENSP00000322460	0	0	0	0	0.222	0	0	0.271	0.409
ATP1A2	NLGN3	9606.ENSP00000354490	9606.ENSP00000351591	0	0	0	0	0.131	0	0	0.501	0.548
ATP1A2	SEMA5A	9606.ENSP00000354490	9606.ENSP00000371936	0	0	0	0	0.072	0	0	0.443	0.461
ATP1A2	SLCO1C1	9606.ENSP00000354490	9606.ENSP00000444149	0	0	0	0	0.166	0	0	0.433	0.507
ATP1A2	KL	9606.ENSP00000354490	9606.ENSP00000369442	0	0	0	0	0.057	0.091	0	0.592	0.620
ATP1A2	KCNJ8	9606.ENSP00000354490	9606.ENSP00000499300	0	0	0	0	0.055	0	0.540	0.200	0.621
ATP1B2	KCNJ8	9606.ENSP00000250111	9606.ENSP00000499300	0	0	0	0	0.044	0	0.540	0.136	0.586
AVPR1A	FOS	9606.ENSP00000299178	9606.ENSP00000306245	0	0	0	0	0	0	0	0.408	0.408
AVPR1A	EDN3	9606.ENSP00000299178	9606.ENSP00000337128	0	0	0	0	0	0.134	0	0.441	0.495
AVPR1A	CRHR2	9606.ENSP00000299178	9606.ENSP00000340943	0	0	0	0	0.069	0	0	0.509	0.524
AVPR1A	OXTR	9606.ENSP00000299178	9606.ENSP00000324270	0	0	0.063	0.934	0	0	0.400	0.632	0.775
AVPR1A	AVPR2	9606.ENSP00000299178	9606.ENSP00000496396	0	0	0.069	0.874	0.044	0	0.900	0.542	0.953
AVPR1A	VIP	9606.ENSP00000299178	9606.ENSP00000356213	0	0	0	0	0.044	0.994	0	0.593	0.997
AVPR2	PKD2	9606.ENSP00000496396	9606.ENSP00000237596	0	0	0	0	0	0	0	0.514	0.514
AVPR2	GNG11	9606.ENSP00000496396	9606.ENSP00000248564	0	0	0	0	0.042	0.120	0.500	0	0.541
AVPR2	VWF	9606.ENSP00000496396	9606.ENSP00000261405	0	0	0	0	0.258	0	0	0.272	0.437
AVPR2	GNG7	9606.ENSP00000496396	9606.ENSP00000371594	0	0	0	0	0.044	0.120	0.500	0	0.542
AVPR2	FZD4	9606.ENSP00000496396	9606.ENSP00000434034	0	0	0	0	0.042	0	0.400	0.118	0.449
AVPR2	GPRASP1	9606.ENSP00000496396	9606.ENSP00000498934	0	0	0	0	0.059	0.045	0	0.647	0.655
BCL6B	PCDH12	9606.ENSP00000293805	9606.ENSP00000231484	0	0	0	0	0.430	0	0	0	0.430
BCL6B	DLL4	9606.ENSP00000293805	9606.ENSP00000249749	0	0	0	0	0.422	0.095	0	0.138	0.510
BCL6B	HSPA12B	9606.ENSP00000293805	9606.ENSP00000254963	0	0	0	0	0.533	0.096	0	0.051	0.564
BCL6B	FOS	9606.ENSP00000293805	9606.ENSP00000306245	0	0	0	0	0	0.066	0	0.432	0.447
BCL6B	SOX18	9606.ENSP00000293805	9606.ENSP00000341815	0	0	0	0	0.206	0.095	0	0.295	0.449
BCL6B	TAL1	9606.ENSP00000293805	9606.ENSP00000294339	0	0	0	0	0.129	0.070	0	0.381	0.454
BCL6B	ZBTB16	9606.ENSP00000293805	9606.ENSP00000338157	0	0	0	0.641	0.056	0	0	0.511	0.518
BCL6B	CLEC14A	9606.ENSP00000293805	9606.ENSP00000353013	0	0	0	0	0.540	0.095	0	0.064	0.576
BDH2	H6PD	9606.ENSP00000296424	9606.ENSP00000473348	0.042	0	0	0	0.185	0.068	0.187	0.166	0.417
BLOC1S3	EXOC3L2	9606.ENSP00000393840	9606.ENSP00000252482	0	0	0	0	0.064	0	0	0.598	0.607
BMX	KDR	9606.ENSP00000350224	9606.ENSP00000263923	0	0	0	0.618	0.055	0.074	0	0.497	0.521
BMX	EFNB2	9606.ENSP00000350224	9606.ENSP00000493716	0	0	0	0	0	0.098	0	0.439	0.472
C1QTNF2	CD93	9606.ENSP00000377545	9606.ENSP00000246006	0	0	0	0	0.089	0.091	0	0.547	0.592
C1QTNF2	COL14A1	9606.ENSP00000377545	9606.ENSP00000297848	0	0	0.157	0.632	0.074	0.329	0	0.069	0.447
C1QTNF4	FAM180B	9606.ENSP00000302274	9606.ENSP00000443133	0	0	0	0	0	0	0	0.549	0.549
C1QTNF9	COL14A1	9606.ENSP00000371503	9606.ENSP00000297848	0	0	0.152	0.622	0.044	0.366	0	0	0.441
C7	CD34	9606.ENSP00000322061	9606.ENSP00000310036	0	0	0	0	0.109	0	0.720	0	0.739
C7	SPARCL1	9606.ENSP00000322061	9606.ENSP00000414856	0	0	0	0	0.231	0	0	0.259	0.406
CABP1	RCVRN	9606.ENSP00000317310	9606.ENSP00000226193	0	0	0	0	0.062	0.102	0	0.399	0.449
CABP1	CACNA1C	9606.ENSP00000317310	9606.ENSP00000266376	0	0	0	0	0.079	0.649	0	0.406	0.791
CACHD1	CACNA1C	9606.ENSP00000290039	9606.ENSP00000266376	0	0	0	0	0.059	0.249	0.540	0.190	0.702
CACHD1	CACNA2D1	9606.ENSP00000290039	9606.ENSP00000349320	0	0	0	0.555	0.084	0	0.540	0.222	0.643
CACHD1	CACNA1G	9606.ENSP00000290039	9606.ENSP00000352011	0	0	0	0	0.062	0	0.540	0.321	0.681
CACNA1C	GNG11	9606.ENSP00000266376	9606.ENSP00000248564	0	0	0	0	0.055	0	0.650	0.069	0.665
CACNA1C	HTR2B	9606.ENSP00000266376	9606.ENSP00000258400	0	0	0	0	0.049	0	0.900	0.196	0.916
CACNA1C	CASQ2	9606.ENSP00000266376	9606.ENSP00000261448	0	0	0	0	0.133	0	0	0.753	0.777
CACNA1C	GAPDH	9606.ENSP00000266376	9606.ENSP00000380070	0	0	0	0	0	0	0	0.418	0.418
CACNA1C	NOTCH4	9606.ENSP00000266376	9606.ENSP00000364163	0	0	0	0	0.047	0	0	0.417	0.421
CACNA1C	KCNA1	9606.ENSP00000266376	9606.ENSP00000371985	0	0	0	0	0.088	0.094	0	0.424	0.483
CACNA1C	SHANK3	9606.ENSP00000266376	9606.ENSP00000489407	0	0	0	0	0.049	0.094	0	0.475	0.508
CACNA1C	PDE1A	9606.ENSP00000266376	9606.ENSP00000410309	0	0	0	0	0.099	0	0	0.478	0.510
CACNA1C	TRPC4	9606.ENSP00000266376	9606.ENSP00000486109	0	0	0	0	0.067	0	0	0.601	0.612
CACNA1C	TRPC6	9606.ENSP00000266376	9606.ENSP00000340913	0	0	0	0	0	0	0	0.614	0.614
CACNA1C	TRPC3	9606.ENSP00000266376	9606.ENSP00000368966	0	0	0	0	0.095	0	0	0.651	0.670
CACNA1C	GNG7	9606.ENSP00000266376	9606.ENSP00000371594	0	0	0	0	0.062	0	0.650	0.090	0.675
CACNA1C	KCNJ8	9606.ENSP00000266376	9606.ENSP00000499300	0	0	0	0	0.086	0.077	0	0.664	0.692
CACNA1C	OXTR	9606.ENSP00000266376	9606.ENSP00000324270	0	0	0	0	0	0	0.650	0.254	0.727
CACNA1C	CAV1	9606.ENSP00000266376	9606.ENSP00000339191	0	0	0	0	0.111	0.047	0	0.721	0.743
CACNA1C	SCN2B	9606.ENSP00000266376	9606.ENSP00000278947	0	0	0	0	0.120	0.415	0	0.543	0.744
CACNA1C	SCN4B	9606.ENSP00000266376	9606.ENSP00000322460	0	0	0	0	0.088	0	0	0.810	0.819
CACNA1C	CACNA1G	9606.ENSP00000266376	9606.ENSP00000352011	0	0	0	0.618	0.103	0.189	0.540	0.596	0.846
CACNA1C	TRPC1	9606.ENSP00000266376	9606.ENSP00000419313	0	0	0	0	0.042	0	0	0.890	0.890
CACNA1C	CACNA2D1	9606.ENSP00000266376	9606.ENSP00000349320	0	0	0	0	0.128	0.512	0.900	0.966	0.998
CACNA1G	SCN2B	9606.ENSP00000352011	9606.ENSP00000278947	0	0	0	0	0.149	0	0.540	0.330	0.714
CACNA1G	SCN4B	9606.ENSP00000352011	9606.ENSP00000322460	0	0	0	0	0.099	0	0.540	0.297	0.683
CACNA1G	CAV1	9606.ENSP00000352011	9606.ENSP00000339191	0	0	0	0	0	0.114	0	0.546	0.581
CACNA1G	CACNA2D1	9606.ENSP00000352011	9606.ENSP00000349320	0	0	0	0	0.087	0	0.540	0.493	0.768
CACNA1G	NTF4	9606.ENSP00000352011	9606.ENSP00000469455	0	0	0	0	0.049	0	0	0.431	0.435
CACNA1G	TRPC3	9606.ENSP00000352011	9606.ENSP00000368966	0	0	0	0	0.072	0	0	0.443	0.461
CACNA1G	KCNA1	9606.ENSP00000352011	9606.ENSP00000371985	0	0	0	0	0.141	0	0	0.417	0.478
CACNA1G	IGF2	9606.ENSP00000352011	9606.ENSP00000391826	0	0	0	0	0.042	0	0	0.667	0.667
CACNA1G	SCN11A	9606.ENSP00000352011	9606.ENSP00000499569	0	0	0	0.656	0.057	0.189	0.540	0.200	0.681
CACNA1G	SCN7A	9606.ENSP00000352011	9606.ENSP00000496114	0	0	0	0.603	0.088	0.189	0.540	0.186	0.686
CACNA1G	TRPC4	9606.ENSP00000352011	9606.ENSP00000486109	0	0	0	0	0.042	0	0.900	0.288	0.925
CACNA1G	TRPC1	9606.ENSP00000352011	9606.ENSP00000419313	0	0	0	0	0	0	0.900	0.371	0.934
CACNA2D1	CASQ2	9606.ENSP00000349320	9606.ENSP00000261448	0	0	0	0	0.057	0.049	0	0.430	0.444
CACNA2D1	SCN2B	9606.ENSP00000349320	9606.ENSP00000278947	0	0	0	0	0.087	0	0	0.613	0.632
CACNA2D1	SCN4B	9606.ENSP00000349320	9606.ENSP00000322460	0	0	0	0	0.086	0	0	0.493	0.517
CACNA2D1	OXTR	9606.ENSP00000349320	9606.ENSP00000324270	0	0	0	0	0	0	0.650	0.101	0.671
CACNA2D1	CAV1	9606.ENSP00000349320	9606.ENSP00000339191	0	0	0	0	0.068	0	0	0.546	0.559
CACNA2D1	MYH11	9606.ENSP00000349320	9606.ENSP00000379616	0	0	0	0	0.056	0	0	0.395	0.405
CACNA2D1	SCN11A	9606.ENSP00000349320	9606.ENSP00000499569	0	0	0	0	0.057	0.249	0	0.359	0.506
CACNA2D1	SCN7A	9606.ENSP00000349320	9606.ENSP00000496114	0	0	0	0	0.101	0.289	0	0.389	0.575
CACNA2D1	KCNJ8	9606.ENSP00000349320	9606.ENSP00000499300	0	0	0	0	0.086	0	0	0.715	0.728
CALCRL	RAMP2	9606.ENSP00000376177	9606.ENSP00000253796	0	0	0	0	0.128	0.946	0.900	0.999	0.999
CALCRL	EMCN	9606.ENSP00000376177	9606.ENSP00000296420	0	0	0	0	0.492	0	0	0.235	0.594
CALCRL	TAC1	9606.ENSP00000376177	9606.ENSP00000321106	0	0	0	0	0.044	0	0	0.657	0.658
CALCRL	VIP	9606.ENSP00000376177	9606.ENSP00000356213	0	0	0	0	0.049	0.105	0	0.574	0.606
CARS1	TPI1	9606.ENSP00000369897	9606.ENSP00000229270	0	0.327	0	0	0.247	0	0	0.399	0.669
CASQ2	MYOM3	9606.ENSP00000261448	9606.ENSP00000363557	0	0	0	0	0.103	0.074	0	0.351	0.414
CASQ2	CKMT2	9606.ENSP00000261448	9606.ENSP00000404203	0	0	0	0	0.255	0.046	0	0.250	0.421
CASQ2	SGCA	9606.ENSP00000261448	9606.ENSP00000262018	0	0	0	0	0.260	0	0	0.302	0.462
CASQ2	MYH11	9606.ENSP00000261448	9606.ENSP00000379616	0	0	0	0	0.294	0.082	0	0.242	0.466
CASQ2	SYNPO2	9606.ENSP00000261448	9606.ENSP00000306015	0	0	0	0	0.432	0.050	0	0.090	0.466
CASQ2	KCNJ8	9606.ENSP00000261448	9606.ENSP00000499300	0	0	0	0	0.074	0	0	0.454	0.473
CASQ2	SMYD1	9606.ENSP00000261448	9606.ENSP00000393453	0	0	0	0	0.331	0.071	0	0.253	0.496
CASQ2	SCN4B	9606.ENSP00000261448	9606.ENSP00000322460	0	0	0	0	0.095	0	0	0.506	0.533
CASQ2	SRL	9606.ENSP00000261448	9606.ENSP00000382518	0	0	0	0	0.249	0.058	0	0.476	0.597
CASQ2	NPR1	9606.ENSP00000261448	9606.ENSP00000357669	0	0	0	0	0.045	0.050	0	0.649	0.654
CAV1	NGFR	9606.ENSP00000339191	9606.ENSP00000172229	0	0	0	0	0.042	0.292	0	0.220	0.424
CAV1	PROCR	9606.ENSP00000339191	9606.ENSP00000216968	0	0	0	0	0.098	0.292	0	0.709	0.797
